
香港,#genre#
台视,rtmp://9wv7.mine.nu/sat/tv071
台视,rtmp://219.80.97.77/sat/tv071
台视,rtmp://119.81.124.89/sat/tv071
中视,rtmp://9wv7.mine.nu/sat/tv091
中视,rtmp://219.80.97.77/sat/tv091
中视,rtmp://119.81.124.89/sat/tv091
民视,rtmp://9wv7.mine.nu/sat/tv051
民视,rtmp://219.80.97.77/sat/tv051
民视,rtmp://119.81.124.89/sat/tv051
民视第一,http://sc2022.stream-link.org/list.php?id=t018
民视台湾,http://sc2022.stream-link.org/list.php?id=t019
民视综艺,http://sc2022.stream-link.org/list.php?id=t020
民视影剧,http://sc2022.stream-link.org/list.php?id=t021
民视旅游,http://sc2022.stream-link.org/list.php?id=t022
华视,rtmp://9wv7.mine.nu/sat/tv111
华视,rtmp://219.80.97.77/sat/tv111
华视,rtmp://119.81.124.89/sat/tv111
台视新闻,http://sc2022.stream-link.org/list.php?id=t012
中视新闻,http://sc2022.stream-link.org/list.php?id=t005
民视新闻,http://sc2022.stream-link.org/list.php?id=t006
华视新闻,http://sc2022.stream-link.org/list.php?id=t004
TVBS,http://sc2022.stream-link.org/list.php?id=t014
TVBS新闻,http://sc2022.stream-link.org/list.php?id=t013
TVBS新闻,rtmp://9wv7.mine.nu/sat/tv551
TVBS新闻,rtmp://219.80.97.77/sat/tv551
TVBS新闻,rtmp://119.81.124.89/sat/tv551
TVBS欢乐,rtmp://9wv7.mine.nu/sat/tv421
TVBS欢乐,rtmp://219.80.97.77/sat/tv421
TVBS欢乐,rtmp://119.81.124.89/sat/tv421
中天新闻,http://sc2022.stream-link.org/list.php?id=t003
东森新闻,http://sc2022.stream-link.org/list.php?id=t001
东森财经,http://sc2022.stream-link.org/list.php?id=t002
东森财经,rtmp://9wv7.mine.nu/sat/tv571
东森财经,rtmp://219.80.97.77/sat/tv571
东森财经,rtmp://119.81.124.89/sat/tv571
东森超视,rtmp://9wv7.mine.nu/sat/tv331
东森超视,rtmp://219.80.97.77/sat/tv331
东森超视,rtmp://119.81.124.89/sat/tv331
东森幼幼,http://sc2022.stream-link.org/list.php?id=t026
寰宇国际新闻,http://sc2022.stream-link.org/list.php?id=t007
寰宇台湾新闻,http://sc2022.stream-link.org/list.php?id=t008
三立新闻,http://sc2022.stream-link.org/list.php?id=t010
三立新闻+,http://sc2022.stream-link.org/list.php?id=t011
三立财经,http://sc2022.stream-link.org/list.php?id=t009
三立台湾,http://sc2022.stream-link.org/list.php?id=t023
三立都会,http://sc2022.stream-link.org/list.php?id=t024
纬来日本,rtmp://9wv7.mine.nu/sat/tv771
纬来日本,rtmp://219.80.97.77/sat/tv771
纬来日本,rtmp://119.81.124.89/sat/tv771
纬来育乐,rtmp://9wv7.mine.nu/sat/tv701
纬来育乐,rtmp://219.80.97.77/sat/tv701
纬来育乐,rtmp://119.81.124.89/sat/tv701
纬来体育,rtmp://9wv7.mine.nu/sat/tv721
纬来体育,rtmp://219.80.97.77/sat/tv721
纬来体育,rtmp://119.81.124.89/sat/tv721
中天综合,http://sc2022.stream-link.org/list.php?id=t015
中天亚洲,http://sc2022.stream-link.org/list.php?id=t016
东森电影,http://120.84.96.82:808/hls/32/index.m3u8
东森电影,http://120.84.96.87:808/hls/32/index.m3u8
东森电影,http://120.84.96.89:808/hls/32/index.m3u8
东森洋片,http://120.84.96.82:808/hls/33/index.m3u8
东森洋片,http://120.84.96.87:808/hls/33/index.m3u8
东森洋片,http://120.84.96.89:808/hls/33/index.m3u8
龙祥时代,http://120.84.96.82:808/hls/35/index.m3u8
龙祥时代,http://120.84.96.87:808/hls/35/index.m3u8
龙祥时代,http://120.84.96.89:808/hls/35/index.m3u8
好莱坞电影,http://120.84.96.82:808/hls/24/index.m3u8
好莱坞电影,http://120.84.96.87:808/hls/24/index.m3u8
好莱坞电影,http://120.84.96.89:808/hls/24/index.m3u8
MOMO综合,rtmp://9wv7.mine.nu/sat/tv761
MOMO综合,rtmp://219.80.97.77/sat/tv761
MOMO综合,rtmp://119.81.124.89/sat/tv761
ELEVEN 1,rtmp://9wv7.mine.nu/sat/tv731
ELEVEN 1,rtmp://219.80.97.77/sat/tv731
ELEVEN 1,rtmp://119.81.124.89/sat/tv731
ELEVEN 2,rtmp://9wv7.mine.nu/sat/tv741
ELEVEN 2,rtmp://219.80.97.77/sat/tv741
ELEVEN 2,rtmp://119.81.124.89/sat/tv741
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
大爱1台,https://pulltv2.wanfudaluye.com/live/tv1.m3u8
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
ABC News,http://sc2022.stream-link.org/list.php?id=e002
ABC News Australia,http://sc2022.stream-link.org/list.php?id=e001
ANN News,http://sc2022.stream-link.org/list.php?id=e003
Asianet News,http://sc2022.stream-link.org/list.php?id=e004
BBC News,http://sc2022.stream-link.org/list.php?id=e005
CNA News,http://sc2022.stream-link.org/list.php?id=e006
CNN Live,http://sc2022.stream-link.org/list.php?id=e007
DW News,http://sc2022.stream-link.org/list.php?id=e008
EURO News,http://sc2022.stream-link.org/list.php?id=e009
Fox Live,http://sc2022.stream-link.org/list.php?id=e010
France 24 English,http://sc2022.stream-link.org/list.php?id=e011
GB News,http://sc2022.stream-link.org/list.php?id=e012
Haber Turk,http://sc2022.stream-link.org/list.php?id=e013
NBC News,http://sc2022.stream-link.org/list.php?id=e014
NHK World Japan,http://sc2022.stream-link.org/list.php?id=e015
SKY News,http://sc2022.stream-link.org/list.php?id=e016
Radio Ticino,http://sc2022.stream-link.org/list.php?id=e017
Smithsonian Channel,http://sc2022.stream-link.org/list.php?id=e018
Love Nature,http://sc2022.stream-link.org/list.php?id=e019
Lego,http://sc2022.stream-link.org/list.php?id=e020
CNBC Marathon,http://sc2022.stream-link.org/list.php?id=e021
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8

测试,#genre#
★★★★★★,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
本区提醒,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
无法播放,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
请重开软件,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
☆☆☆☆☆☆,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
翡翠台,http://nas.jdshipin.com:8801/gudoufc.php
明珠台,http://nas.jdshipin.com:8801/gudoumz.php
TVBS,http://45.154.14.89/sazb/live.php?id=1
TVBS新闻,http://45.154.14.89/sazb/live.php?id=0
台视新闻,http://45.154.14.89/sazb/live.php?id=4
中视新闻,http://45.154.14.89/sazb/live.php?id=6
民视新闻,http://45.154.14.89/sazb/live.php?id=13
华视新闻,http://45.154.14.89/sazb/live.php?id=16
东森新闻,http://45.154.14.89/sazb/live.php?id=2
东森财经,http://45.154.14.89/sazb/live.php?id=7
中天新闻,http://45.154.14.89/sazb/live.php?id=3
寰宇新闻,http://45.154.14.89/sazb/live.php?id=5
三立LIVE,http://45.154.14.89/sazb/live.php?id=8
三立iNEWS,http://45.154.14.89/sazb/live.php?id=9
三立iNEWS+,http://45.154.14.89/sazb/live.php?id=10
镜新闻,http://45.154.14.89/sazb/live.php?id=11
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
CNA News,http://45.154.14.89/sazb/live.php?id=25
ANN News,http://45.154.14.89/sazb/live.php?id=17
France 24 News,http://45.154.14.89/sazb/live.php?id=15
NHK World Japan,http://45.154.14.89/sazb/live.php?id=26

公告,#genre#
蓝雨TV,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
完全免费,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
严禁商用,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
违者自负,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
方便小白,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
大佬请绕道,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4

🌞港澳,#genre#
港台电视31,P2p://135.148.104.228:19806/5c7ff8bb2e0349cdab492d5aea25ff3c
港台电视32,P2p://135.148.104.228:19806/afa315c3220e4a3898e3e2b3beca6ac7
HOY TV,P2p://135.148.104.228:19806/e77cb31fe80747d298ef0d2d9c919f07
﻿翡翠台(备),P2p://135.148.104.228:19806/03b76f07cea3474a913541c586fc0747
J2,P2p://135.148.104.228:19806/1d7353774ff645bcbca9f9d5538c4ba7
无线新闻台(备),P2p://135.148.104.228:19806/fee4b6f52177485c870f9389d95a8801
无线新闻台,P2p://135.148.104.228:19806/645b35240005cc12661c74a01c6f573c
无线财经台,P2p://135.148.104.228:19806/a2c94bb395ca47a095859dc72d106a2e
ViuTVsix,P2p://135.148.104.228:19806/c4c1c3b894794541baf86612a8c8ce33
ViuTV,P2p://135.148.104.228:19806/894e66f1d02e423f9d6726108942dcf1
凤凰中文台,P2p://135.148.104.228:19806/645385720009117848161b4e340f749d
凤凰资讯台,P2p://135.148.104.228:19806/0b7958cc2d1c4a6f9f9449e92ad92b9e
凤凰香港台,P2p://135.148.104.228:19806/b70e94e7ac144bf585ad3bb140833c64
TVB星河(粤),P2p://135.148.104.228:19806/18d7387cc825496db789bbfa731a5707
阳光卫视,P2p://135.148.104.228:19806/2248ad425a574167b4c28e6378071e2e
澳门-MACAU,P2p://135.148.104.228:19806/c387d27336de4557b3dbe76999c5d9e5
澳门莲花,P2p://135.148.104.228:19806/bba45ad672ed40a9b433330c4839cfe2
now新闻台,P2p://135.148.104.228:19806/d7d8ced83c694ee09eda089b554d9dc5
有线电影台,P2p://135.148.104.228:19806/f64b49e3829e4fe2bf948a18b19c5a98
凤凰电影台,P2p://135.148.104.228:19806/2df8c6787b0a4f08bee3dcccd49aef8b
有线新闻台,P2p://135.148.104.228:19806/a30ba03ec986438088e5748c21ac1f5b
有线财经资讯台,P2p://135.148.104.228:19806/eaa39196584e4c4eaeda40279785dfc6
有线 18,P2p://135.148.104.228:19806/2ea5b3599fc94ffbaf94bcec0b1a436d
有线 603,P2p://135.148.104.228:19806/2141e79414314275a21c96d6b9a74933
有线体育台,P2p://135.148.104.228:19806/edd0e12a6a464363a6bf754f4ecc0b99
有线 Sports Plus 1,P2p://135.148.104.228:19806/82f71e9986084c86a85807f6fa9ab8a5
有线综合娱乐台,P2p://135.148.104.228:19806/aedac82c51ca473aafe301199d9a07eb
TVB娱乐新闻台,P2p://135.148.104.228:19806/8378c6ce158144038e684ac97d498273
翡翠台,P2p://135.148.104.228:19806/645c8bbf0007c6216b56c2955f644196
TVB经典台,P2p://135.148.104.228:19806/d63e2f53bfab45a5ab38e79430862268
Thrill,P2p://135.148.104.228:19806/14f535a7ec5a4939a67e7165f94ca38e
明珠台,P2p://135.148.104.228:19806/24e912a5d830431fbd5d9ca1792be9de
18台,P2p://135.148.104.228:19806/5b5b0e8be20b431281382660b7d67906
有线 Sports Plus 3,P2p://135.148.104.228:19806/a27709fdfa574a5f9ca52c490a37435b
美亚电影台(粤语),P2p://135.148.104.228:19806/64550dca000ac0cf4e12b37b0be73efc
Hands Up,P2p://135.148.104.228:19806/6f319c6a8c154eeeb7aeb9a2c0767b8a
粤语片台,P2p://135.148.104.228:19806/438531070655458b8e07cad61e518d7b
亚洲剧台,P2p://135.148.104.228:19806/9d60d2f9f6fa4a368fbe457f8efad108
功夫台,P2p://135.148.104.228:19806/645b3c4f000b82ea663876002bf2462a
HOY资讯台,P2p://135.148.104.228:19806/70b4e795ea654fb5bad399c2268c2fed

🌞湾湾,#genre#
台视,P2p://135.148.104.228:19806/6458c4430009f8ea5c9386c26efc600e
中视,P2p://135.148.104.228:19806/f1f4f77c21e2470e9c29111c9370bf08
民视,P2p://135.148.104.228:19806/645d085e0005113d6d3d8ef25af73081
华视,P2p://135.148.104.228:19806/4ce3296b98794b2ca8e1f040657e327b
公视,P2p://135.148.104.228:19806/882cb7ba11384ac2874452400d6d0020
台视(备),P2p://135.148.104.228:19806/f7826ceb93174d1f95c677cb053290d8
大爱(备),P2p://135.148.104.228:19806/210ccc7869454699884184ab4c6c477d
中视(备),P2p://135.148.104.228:19806/4c53fced68824bc1b4e35dbd375e532a
民视(备),P2p://135.148.104.228:19806/07b465de830f4fb7a7e9b3f826401578
华视(备),P2p://135.148.104.228:19806/8a4bfdfe9e844addb903a90141d2fad5
公视(备),P2p://135.148.104.228:19806/04efa7fef50b40afa265050107d00bd8
大爱,P2p://135.148.104.228:19806/f7a978e8d6d843d7a9bdd457d5d6910c
好消息,P2p://135.148.104.228:19806/597bec9089c341b3a0ae964e7dc3d3a1
人间卫视,P2p://135.148.104.228:19806/bd9d0263e82a49d0b8312481c45df967
霹雳台湾,P2p://135.148.104.228:19806/80c8f58fc21942e3ad01345739d3094f
原住民电视台,P2p://135.148.104.228:19806/9d6324a6b7b142f082270bb4c6cc4e6a
客家电视台,P2p://135.148.104.228:19806/4e013b4f51924d289c248b45b4d74f58
国家地理频道,P2p://135.148.104.228:19806/f2a7763353c242b788b34f33aa478527
探索频道,P2p://135.148.104.228:19806/7f6d6983b5cd47339d993860bc8f00e9
TLC旅游生活,P2p://135.148.104.228:19806/bc6c20458c4c422b9297dbfd25f12f67
动物星球,P2p://135.148.104.228:19806/14fd9d119d4b4f0391652fa16930fbe2
CN卡通频道,P2p://135.148.104.228:19806/644d1cd900092e062f0d85a601dc3f82
MOMO亲子台,P2p://135.148.104.228:19806/644d1f0f0001f7782f1626c159ce4396
东森幼幼台,P2p://135.148.104.228:19806/23305327c764422e9747ab09a6edee43
纬来综合台,P2p://135.148.104.228:19806/981e6dbbc3e34265817d09731e3db241
八大第一台,P2p://135.148.104.228:19806/1217464bff6c46d180ff30cb4cff310f
八大综合台,P2p://135.148.104.228:19806/7f8ed6b6d4234d93ac0b4b6b506ee360
三立台湾台,P2p://135.148.104.228:19806/644a3b5f0005cbe923ccc03b21bd7a36
三立都会台,P2p://135.148.104.228:19806/f9f1b6bc8bd943f09b7a17bc481294da
东森综合台,P2p://135.148.104.228:19806/88fe82e39e1b409294c51f5b346de0e1
东森超视台,P2p://135.148.104.228:19806/a1a5f1b22da74d458bf6cfff8c190c6f
中天综合台,P2p://135.148.104.228:19806/6458c64d00033f105c9b7c1c35097dec
中天娱乐台,P2p://135.148.104.228:19806/97163a966a4a49ac888dbd606b965cf4
东森戏剧台,P2p://135.148.104.228:19806/d447dc4d5ddf4417941b271bf5da4263
八大戏剧台,P2p://135.148.104.228:19806/844bfa9150ac49c09bbae657b7545df9
TVBS欢乐台,P2p://135.148.104.228:19806/645c744e0000479b6afb2f39254b3e96
纬来戏剧台,P2p://135.148.104.228:19806/65109e8fc60e4ebab7a61706f46093b0
高点综合台,P2p://135.148.104.228:19806/d05d3a06c9ec4c4fb9bdb0f9e09127bf
BBC World News,P2p://135.148.104.228:19806/4500941de27f434cae09553a1f0ed4d1
Al Jazeera English,P2p://135.148.104.228:19806/03bc1638cc9f4efe9dde7bf6a456bb5b
CNN,P2p://135.148.104.228:19806/3745a94cbe904b9480d19a1b5dfc6275
CNBC,P2p://135.148.104.228:19806/8603e70bd41c4e4a9368407a8a4debdd
Bloomberg TV,P2p://135.148.104.228:19806/fbf63c9e85084cf98b7e39d2cd178608
HITS,P2p://135.148.104.228:19806/be8e6fe7ffd343edb7bec5d01de30204
壹电视新闻台,P2p://135.148.104.228:19806/6448e5fd0004b44d1e97391d4d2c0333
年代新闻,P2p://135.148.104.228:19806/64548033000a719c4be99d8434f175bc
东森新闻台,P2p://135.148.104.228:19806/ba830fdb097a47af9f74ef81c7d1d715
东森新闻台(备),P2p://135.148.104.228:19806/645c9fee000e01606ba59bc415d52492
中天新闻台,P2p://135.148.104.228:19806/645a505500087efb629eacb405a54a42
民视新闻台,P2p://135.148.104.228:19806/64577cff0001eb7c5795230f6bb8749b
三立新闻台,P2p://135.148.104.228:19806/645500960008581e4ddf1fbf03fc57a9
TVBS新闻台,P2p://135.148.104.228:19806/beaa6cbcf1034703a97d3295f8c0ae60
TVBS,P2p://135.148.104.228:19806/644d1a13000e2f842f02b17e6e9f6cae
东森财经新闻台,P2p://135.148.104.228:19806/644bc6970002cc0e29d4923028d9436e
非凡新闻台,P2p://135.148.104.228:19806/b0b56f5fa2894372a0573751d819e46a
台视新闻台,P2p://135.148.104.228:19806/6458c34b000df71b5c8fbf0c55f221b5
寰宇新闻台湾台,P2p://135.148.104.228:19806/6458c4bf000411595c95699b34765f35
台视财经台,P2p://135.148.104.228:19806/6458c34c00065a835c8fc1003c896dab
镜新闻,P2p://135.148.104.228:19806/e3e4efe5fc44494eac3a307a9ce46027
Taiwan+,P2p://135.148.104.228:19806/440274e63a1e4db099c42291fa80f43b
中视新闻台,P2p://135.148.104.228:19806/8817421e14dd462f8deede53ce057af1
寰宇新闻台,P2p://135.148.104.228:19806/644caa69000a86d02d4e808470d2023f
华视新闻,P2p://135.148.104.228:19806/ab85a40ff8754fe58c6aec3a9768925d
NHK新闻资讯台,P2p://135.148.104.228:19806/2827343b83c648d08bf066785cf70ad0
卫视电影台,P2p://135.148.104.228:19806/e6614f107c924a868360f724bf10f9d8
东森电影台,P2p://135.148.104.228:19806/c4890d819ae5497db49b4f13a019e128
纬来电影台,P2p://135.148.104.228:19806/ae654eeece794e40b003597793cf810a
龙祥电影,P2p://135.148.104.228:19806/644b663d0002f2fe285c32b00e0f46ef
HBO,P2p://135.148.104.228:19806/dc01bf43a9fd4c0594f0a73ee31ab4a5
东森洋片台,P2p://135.148.104.228:19806/cbe8fad92b7e4497bce416a75eae4708
AXN,P2p://135.148.104.228:19806/928f8533e609499cabbd6968526b392a
好莱坞电影台,P2p://135.148.104.228:19806/86c7f4066b9c49f3808094bd356b8b33
CINEMAX,P2p://135.148.104.228:19806/1d1c586a05ef4c13b029464c6d4644a1
纬来育乐台,P2p://135.148.104.228:19806/dd458fff62614481a7e9d65da897af75
纬来体育台,P2p://135.148.104.228:19806/801a9a12c10d4d04953332771aee0dba
ELEVEN体育1台,P2p://135.148.104.228:19806/61a3473768ec4860bf9c5cc9911f71d6
JET综合台,P2p://135.148.104.228:19806/4b790bc46760452b8dd811bf9389ff73
国兴卫视,P2p://135.148.104.228:19806/6457861a0007f0fb57b8b61d67816348
STAR World,P2p://135.148.104.228:19806/77334a5315e84cf2b964beae14b6cdbc
Z频道,P2p://135.148.104.228:19806/2a5836bb5cae422b95e2a523e488bb24
Animax,P2p://135.148.104.228:19806/09993190594140d3a87996691fdea68c
尼克儿童频道,P2p://135.148.104.228:19806/73d77b0470724ad4a8dadc3854881cda
MTV,P2p://135.148.104.228:19806/2db96125eaff4f459c2c18dccc2762fa
八大娱乐台,P2p://135.148.104.228:19806/58f45dfdc5c8449d94b4341a63fe9031
三立iNEWS,P2p://135.148.104.228:19806/485326d984014d0fb87e9ac6ae03e137
龙华偶像,P2p://135.148.104.228:19806/cbbe870376f9427790c695a7b4763ca4
tvN,P2p://135.148.104.228:19806/645fb9b800079c5f77c2572e6a78418d
DW,P2p://135.148.104.228:19806/da713062bd9d419a913b6e9b1aef8fb6
France24,P2p://135.148.104.228:19806/36154fded93f445f863db448232fffa4
非凡商业台,P2p://135.148.104.228:19806/5fd11cbd11bc4481b7e3b16808b70a5d
公视3台,P2p://135.148.104.228:19806/644b68b6000986562865dcfd18684edd
大爱2台,P2p://135.148.104.228:19806/645786e2000d8b6357bbc4c47442653f
ELTV生活英语台,P2p://135.148.104.228:19806/264eb6cb34c5497a99312ce73883a073
靖洋卡通Nice Bingo,P2p://135.148.104.228:19806/9c0a957495a044c78942d4d7adb54662
靖天卡通台,P2p://135.148.104.228:19806/31373da9de144c1fbe1f505bcaa978aa
达文西频道,P2p://135.148.104.228:19806/beaf5c1a3d7b44e1b4a99bcc20cd8ed7
Nick Jr.,P2p://135.148.104.228:19806/002b860a0a6b46c280d4eef8c2debee1
国会频道1,P2p://135.148.104.228:19806/4cfc6c926b9549c7b886205726151a3c
国会频道2,P2p://135.148.104.228:19806/3f4b0cb786764e0c942390995ed9ed44
MTV Live,P2p://135.148.104.228:19806/644b68b5000c14aa2865d9c1567d521e
Mezzo Live,P2p://135.148.104.228:19806/35c919f9094445e98749b1511bb4aaf4
CLASSICA 古典乐,P2p://135.148.104.228:19806/bfcce4097e7b43c0affa24d6ec263175
CMusic,P2p://135.148.104.228:19806/7e72c3e7a1584bc096789ccd40162bc4
爱尔达体育1台(备),P2p://135.148.104.228:19806/7ee39f66b9f448979335e4067812760f
爱尔达体育2台,P2p://135.148.104.228:19806/64604ca4000ec4a27a0042e203a811eb
TRACE Sport Stars,P2p://135.148.104.228:19806/e52cafc2a2864446ba65c2b1e787ef52
博斯高球,P2p://135.148.104.228:19806/644e9b25000c685d34e2df612a7375dc
博斯高球二台,P2p://135.148.104.228:19806/5469d36a29bd428bbd60342fe7db2471
博斯网球台,P2p://135.148.104.228:19806/644e9b26000400c834e2e116485d6736
博斯魅力网,P2p://135.148.104.228:19806/d2e51a0dea8e4698945f956bd8e13ad9
博斯无限台,P2p://135.148.104.228:19806/644e9b25000559f634e2dd8c46c81a89
博斯无限二台,P2p://135.148.104.228:19806/4e3ed72f4150435d90bf020a74ea1bc5
博斯运动,P2p://135.148.104.228:19806/644e9b24000f31b634e2dc24008c5e76
ELEVEN体育2台,P2p://135.148.104.228:19806/e3aeaea58e574957a3ce60d7e2d1081d
智林体育台,P2p://135.148.104.228:19806/e32d399935b14711ad1b193cd5841274
博斯运动二台,P2p://135.148.104.228:19806/5faa98e5bbc442e4bd72b544651dd1be
OUTDOOR,P2p://135.148.104.228:19806/6057993e3b7d40ce81c274cb04e6db5a
HBO强档巨献,P2p://135.148.104.228:19806/f33628c42a3645dba83d317e70abf28c
HBO原创巨献,P2p://135.148.104.228:19806/8987f1bb3c9740e980bce7d787cfba0d
国家地理野生,P2p://135.148.104.228:19806/faccdb1e8d4a48c4a2eb75b6fb436c05
BBC Earth,P2p://135.148.104.228:19806/34f24f8ef6214f94a7e8d5981eb9cde2
Discovery Asia,P2p://135.148.104.228:19806/0cb2bcf330534b429a8e008ccdc8886c
Discovery 科学,P2p://135.148.104.228:19806/862c9ba288c44277925b51c391df263b
DMAX,P2p://135.148.104.228:19806/645786e20006a4f857bbc2ff4d3a0833
EVE,P2p://135.148.104.228:19806/2adb8e78858a455a84520253425057f3
滚动力rollor,P2p://135.148.104.228:19806/136a99af59514db0994eccafd13c926f
历史频道,P2p://135.148.104.228:19806/8641f6fb752d427db9a8df1625f88d22
罪案侦缉频道,P2p://135.148.104.228:19806/ac8e4a1c6d944d28a3d281d65f6892a2
BBC Lifestyle,P2p://135.148.104.228:19806/99d72fa5a5e94df7a3d961690ee09785
LUXE TV,P2p://135.148.104.228:19806/c02d3bf53e8f4021947feb28aeb0c496
Lifetime,P2p://135.148.104.228:19806/d0da12938b6545828917832ad283dfce
KLT-靖天国际台,P2p://135.148.104.228:19806/4c1e84b189e54aee8e1606a285eb57d9
HGTV居家乐活频道,P2p://135.148.104.228:19806/d6ed657bb866458a91e28701a1b0bcf1
Love Nature,P2p://135.148.104.228:19806/0e5b3219870a4f79bec208ec1fbaad63
美食星球,P2p://135.148.104.228:19806/c8b8f19c8410441eb9e9039572c72137
亚洲美食频道,P2p://135.148.104.228:19806/5ae5dc61eb68407cb5dac94ce8dfca2e
亚洲旅游台,P2p://135.148.104.228:19806/8e7af36f23874793854226c5b64097d3
EYE TV旅游台,P2p://135.148.104.228:19806/1f972fea45904a9caa1119860d4d4b70
时尚频道,P2p://135.148.104.228:19806/e87adc01be824ef19f005a76e4fce189
好消息2台,P2p://135.148.104.228:19806/cb76c9e88c7640338483654e54fa3feb
三立综合台,P2p://135.148.104.228:19806/88111b4d4a2b458cacbff40f21b31d7e
靖天资讯台,P2p://135.148.104.228:19806/73055a21a1ca42d09f7ffd71999903bd
靖天综合台,P2p://135.148.104.228:19806/584a9cd055a345c0aeee443b3689a0b0
靖天育乐台,P2p://135.148.104.228:19806/7041763caa1a48e4bc840abd3747f33d
中视经典台,P2p://135.148.104.228:19806/0a7a6c90f54b48e0878d0594d08916f6
中视菁采台,P2p://135.148.104.228:19806/dc2d664758354920a5935d334a40e7e8
TVBS精采台,P2p://135.148.104.228:19806/8f1da99629564b52ba7ebf7621218671
壹电视综合,P2p://135.148.104.228:19806/2b36e682b58e4ad391e9b92657353ece
纬来精采,P2p://135.148.104.228:19806/494e120f435d4da6bbdd81e8e47d4d69
ETtoday综合台,P2p://135.148.104.228:19806/87a1551a86004305b6cfd947fb0898ef
民视第一台,P2p://135.148.104.228:19806/b82e864a876e4a99adf62a0f7a797714
民视台湾台,P2p://135.148.104.228:19806/742c1ff14b4b47d49007cd12204c8483
Nice TV靖天欢乐台,P2p://135.148.104.228:19806/98a98abaa4ef450aa710ba2f039a08e7
八大优频道,P2p://135.148.104.228:19806/c856f18bc2c341c1a62efaecf715cb95
三立戏剧台,P2p://135.148.104.228:19806/3895ac8ec28947a3986879aaaffd940b
龙华戏剧,P2p://135.148.104.228:19806/955e7726fd614ca882010eedce3fe41f
靖天戏剧台,P2p://135.148.104.228:19806/3baa9af2462a4ebaaacbff7f0fef72e8
靖洋戏剧台,P2p://135.148.104.228:19806/1137318be4d5414bbd8dd81b8187154c
靖天日本台,P2p://135.148.104.228:19806/b44ffe1378b4424e975f518583c4915a
i-Fun动漫台,P2p://135.148.104.228:19806/5b0acde9dcbf46fdb9022aa9c0e7ccec
韩国娱乐台,P2p://135.148.104.228:19806/9f533ff19cae4327a3e1a0ab41c8a7ec
星卫娱乐台,P2p://135.148.104.228:19806/6458c64d000ad5ba5c9b7e10601611bd
ROCK Extreme,P2p://135.148.104.228:19806/83372f3612d641d5aa2ad1a2073317b8
美亚电影台,P2p://135.148.104.228:19806/c4cf7dc18295472595398d0ad757ccf1
龙华电影,P2p://135.148.104.228:19806/cede451738ef405fbb9fd50f010c6e69
星卫电影台,P2p://135.148.104.228:19806/e241d240f66a45adb8be67c8c5cb7edc
靖天映画,P2p://135.148.104.228:19806/3ee9183e81d7426b9951e42251877c96
靖天电影台,P2p://135.148.104.228:19806/030b9d54cd424c6ba0d5e8acf16f9769
WARNER TV,P2p://135.148.104.228:19806/875d0108135e450485fe55ebca3e1a43
Star Movies,P2p://135.148.104.228:19806/bcf382b353a74b509a5ca1354b689efe
AMC最爱电影,P2p://135.148.104.228:19806/42dc2f449f2c49859e103b0236c34ab1
HBO Family,P2p://135.148.104.228:19806/ac77e78ed9ea4ff384eaa0de73b75df0
CatchPlay电影台,P2p://135.148.104.228:19806/7e53298e858e453d8cd89a4f09de4f12
CinemaWorld,P2p://135.148.104.228:19806/82a4e1f9268245ed93f38fcb17732c8f
壹电视电影台,P2p://135.148.104.228:19806/c4d7d3c0d08941afa5b11dfa41a74576
采昌影剧台,P2p://135.148.104.228:19806/46320be49d0f44aea4691fe2cc087bab
佛卫慈悲台,P2p://135.148.104.228:19806/b1f5e04866ea476786f2d26f1d2f84f7
TV5Monde,P2p://135.148.104.228:19806/5206358477b44788b15c15f7ad658464
Cbeebies,P2p://135.148.104.228:19806/cd8a6c94b8fe46cd97a508e0a93b6a71
